Year,BU_2021,BU_NAAM,WK_2021,WK_NAAM,GM_2021,GM_NAAM,ProvinciecodePV,Provincienaam,Aantal aansluitingen met opwekinstallatie,Opgesteld vermogen,MeestVoorkomendePostcode_113,HuishoudensTotaal_28,GemiddeldeHuishoudensgrootte_32,Bevolkingsdichtheid_33,Woningvoorraad_34,GemiddeldeWoningwaarde_35,PercentageEengezinswoning_36,Koopwoningen_40,InBezitWoningcorporatie_42,InBezitOverigeVerhuurders_43,BouwjaarVanaf2000_46,GemiddeldElektriciteitsverbruikTotaal_47,GemiddeldAardgasverbruikTotaal_55,Gemiddeld_opleidingsniveau,Percent_inkomensontvangers,GemiddeldInkomenPerInwoner_72,Bedrijfsvestigingen_per_huishuidens,PersonenautoSPerHuishouden_102,AfstandTotSchool_108,MateVanStedelijkheid_115,OV_per_installatie,Opgesteld_vermogen_per100houshoudens,PVinstallaties_per100houshoudens
2021,BU08092045,Heikant,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,98.0,387.0,5171,550,2.4,6516.0,554,227.0,87.0,73.0,24.0,3.0,1.0,3290.0,1370.0,1.837837837837838,0.8178438661710037,27.9,0.1727272727272727,1.3,0.3,3.0,3.9489795918367347,70.36363636363636,17.818181818181817
2018,BU08092048,Els (west),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,5.0,19.0,5171,105,2.1,2197.0,103,225.0,61.0,83.0,0.0,17.0,8.0,3030.0,1380.0,2.1333333333333333,0.9302325581395348,25.1,0.2857142857142857,1.4,0.2,2.0,3.8,18.095238095238095,4.761904761904762
2017,BU08092048,Els (west),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,5.0,19.0,5171,105,2.1,2197.0,103,225.0,61.0,83.0,0.0,17.0,8.0,3030.0,1380.0,2.1333333333333333,0.9302325581395348,25.1,0.2857142857142857,1.4,0.2,2.0,3.8,18.095238095238095,4.761904761904762
2016,BU08092048,Els (west),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,4.0,10.0,5171,105,2.1,2197.0,103,225.0,61.0,83.0,0.0,17.0,8.0,3030.0,1380.0,2.1333333333333333,0.9302325581395348,25.1,0.2857142857142857,1.4,0.2,2.0,2.5,9.523809523809524,3.8095238095238093
2020,BU08092048,Els (west),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,10.0,39.00000000000001,5171,105,2.1,2197.0,103,225.0,61.0,83.0,0.0,17.0,8.0,3030.0,1380.0,2.1333333333333333,0.9302325581395348,25.1,0.2857142857142857,1.4,0.2,2.0,3.9,37.142857142857146,9.523809523809524
2021,BU08092048,Els (west),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,53.0,139.0,5171,105,2.1,2197.0,103,225.0,61.0,83.0,0.0,17.0,8.0,3030.0,1380.0,2.1333333333333333,0.9302325581395348,25.1,0.2857142857142857,1.4,0.2,2.0,2.6226415094339623,132.38095238095238,50.476190476190474
2018,BU08092049,Els (oost),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,9.0,38.99999999999999,5171,235,2.1,4393.0,240,245.0,56.0,47.0,40.0,13.0,92.0,3020.0,1080.0,1.9375,0.8,26.1,0.2127659574468085,1.0,0.5,3.0,4.333333333333333,16.595744680851062,3.8297872340425534
2017,BU08092049,Els (oost),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,9.0,38.99999999999999,5171,235,2.1,4393.0,240,245.0,56.0,47.0,40.0,13.0,92.0,3020.0,1080.0,1.9375,0.8,26.1,0.2127659574468085,1.0,0.5,3.0,4.333333333333333,16.595744680851062,3.8297872340425534
2016,BU08092049,Els (oost),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,0.0,0.0,5171,235,2.1,4393.0,240,245.0,56.0,47.0,40.0,13.0,92.0,3020.0,1080.0,1.9375,0.8,26.1,0.2127659574468085,1.0,0.5,3.0,0.0,0.0,0.0
2019,BU08092049,Els (oost),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,15.0,77.00000000000001,5171,235,2.1,4393.0,240,245.0,56.0,47.0,40.0,13.0,92.0,3020.0,1080.0,1.9375,0.8,26.1,0.2127659574468085,1.0,0.5,3.0,5.133333333333334,32.765957446808514,6.382978723404255
2020,BU08092049,Els (oost),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,31.0,142.0,5171,235,2.1,4393.0,240,245.0,56.0,47.0,40.0,13.0,92.0,3020.0,1080.0,1.9375,0.8,26.1,0.2127659574468085,1.0,0.5,3.0,4.580645161290323,60.42553191489362,13.191489361702128
2021,BU08092049,Els (oost),WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,38.0,191.0,5171,235,2.1,4393.0,240,245.0,56.0,47.0,40.0,13.0,92.0,3020.0,1080.0,1.9375,0.8,26.1,0.2127659574468085,1.0,0.5,3.0,5.026315789473684,81.27659574468085,16.170212765957448
2018,BU08092055,Loonse Vaart,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,110.0,235.0,5171,800,2.2,6190.0,789,222.0,91.0,51.0,20.0,29.0,12.0,2960.0,1280.0,1.851063829787234,0.7865168539325843,25.7,0.15625,1.2,0.9,3.0,2.1363636363636362,29.375,13.75
2017,BU08092055,Loonse Vaart,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,72.0,154.0,5171,800,2.2,6190.0,789,222.0,91.0,51.0,20.0,29.0,12.0,2960.0,1280.0,1.851063829787234,0.7865168539325843,25.7,0.15625,1.2,0.9,3.0,2.138888888888889,19.25,9.0
2016,BU08092055,Loonse Vaart,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,27.0,79.0,5171,800,2.2,6190.0,789,222.0,91.0,51.0,20.0,29.0,12.0,2960.0,1280.0,1.851063829787234,0.7865168539325843,25.7,0.15625,1.2,0.9,3.0,2.925925925925926,9.875,3.375
2019,BU08092055,Loonse Vaart,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,75.0,219.0,5171,800,2.2,6190.0,789,222.0,91.0,51.0,20.0,29.0,12.0,2960.0,1280.0,1.851063829787234,0.7865168539325843,25.7,0.15625,1.2,0.9,3.0,2.92,27.375,9.375
2020,BU08092055,Loonse Vaart,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,153.0,401.0,5171,800,2.2,6190.0,789,222.0,91.0,51.0,20.0,29.0,12.0,2960.0,1280.0,1.851063829787234,0.7865168539325843,25.7,0.15625,1.2,0.9,3.0,2.6209150326797386,50.125,19.125
2021,BU08092055,Loonse Vaart,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,163.0,546.0,5171,800,2.2,6190.0,789,222.0,91.0,51.0,20.0,29.0,12.0,2960.0,1280.0,1.851063829787234,0.7865168539325843,25.7,0.15625,1.2,0.9,3.0,3.3496932515337425,68.25,20.375
2018,BU08092058,De Oude Omdraaier,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,17.0,57.0,5171,195,2.3,2188.0,197,413.0,91.0,98.0,0.0,2.0,5.0,4350.0,2180.0,2.138888888888889,0.898876404494382,39.8,0.282051282051282,1.6,0.4,4.0,3.3529411764705883,29.23076923076923,8.717948717948717
2017,BU08092058,De Oude Omdraaier,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,13.0,42.0,5171,195,2.3,2188.0,197,413.0,91.0,98.0,0.0,2.0,5.0,4350.0,2180.0,2.138888888888889,0.898876404494382,39.8,0.282051282051282,1.6,0.4,4.0,3.230769230769231,21.53846153846154,6.666666666666667
2016,BU08092058,De Oude Omdraaier,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,10.0,29.0,5171,195,2.3,2188.0,197,413.0,91.0,98.0,0.0,2.0,5.0,4350.0,2180.0,2.138888888888889,0.898876404494382,39.8,0.282051282051282,1.6,0.4,4.0,2.9,14.871794871794872,5.128205128205129
2019,BU08092058,De Oude Omdraaier,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,35.0,163.0,5171,195,2.3,2188.0,197,413.0,91.0,98.0,0.0,2.0,5.0,4350.0,2180.0,2.138888888888889,0.898876404494382,39.8,0.282051282051282,1.6,0.4,4.0,4.6571428571428575,83.58974358974359,17.94871794871795
2020,BU08092058,De Oude Omdraaier,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,44.0,207.0,5171,195,2.3,2188.0,197,413.0,91.0,98.0,0.0,2.0,5.0,4350.0,2180.0,2.138888888888889,0.898876404494382,39.8,0.282051282051282,1.6,0.4,4.0,4.704545454545454,106.15384615384616,22.564102564102566
2021,BU08092058,De Oude Omdraaier,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,49.0,254.0,5171,195,2.3,2188.0,197,413.0,91.0,98.0,0.0,2.0,5.0,4350.0,2180.0,2.138888888888889,0.898876404494382,39.8,0.282051282051282,1.6,0.4,4.0,5.183673469387755,130.25641025641025,25.128205128205128
2018,BU08092061,Prinsessenbuurt,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,16.0,73.0,5171,280,2.3,1551.0,285,281.0,71.0,64.0,31.0,5.0,37.0,3540.0,1540.0,1.88,0.7518796992481203,30.6,0.1964285714285714,1.3,0.3,4.0,4.5625,26.071428571428573,5.714285714285714
2017,BU08092061,Prinsessenbuurt,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,13.0,60.0,5171,280,2.3,1551.0,285,281.0,71.0,64.0,31.0,5.0,37.0,3540.0,1540.0,1.88,0.7518796992481203,30.6,0.1964285714285714,1.3,0.3,4.0,4.615384615384615,21.428571428571427,4.642857142857143
2016,BU08092061,Prinsessenbuurt,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,7.0,30.0,5171,280,2.3,1551.0,285,281.0,71.0,64.0,31.0,5.0,37.0,3540.0,1540.0,1.88,0.7518796992481203,30.6,0.1964285714285714,1.3,0.3,4.0,4.285714285714286,10.714285714285714,2.5
2019,BU08092061,Prinsessenbuurt,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,74.0,362.0,5171,280,2.3,1551.0,285,281.0,71.0,64.0,31.0,5.0,37.0,3540.0,1540.0,1.88,0.7518796992481203,30.6,0.1964285714285714,1.3,0.3,4.0,4.891891891891892,129.28571428571428,26.428571428571427
2020,BU08092061,Prinsessenbuurt,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,38.0,232.0,5171,280,2.3,1551.0,285,281.0,71.0,64.0,31.0,5.0,37.0,3540.0,1540.0,1.88,0.7518796992481203,30.6,0.1964285714285714,1.3,0.3,4.0,6.105263157894737,82.85714285714286,13.571428571428571
2021,BU08092061,Prinsessenbuurt,WK080920,Wijk 20 Kaatsheuvel-Oost,GM0809,Loon op Zand,PV30,Noord-Brabant,60.0,357.0,5171,280,2.3,1551.0,285,281.0,71.0,64.0,31.0,5.0,37.0,3540.0,1540.0,1.88,0.7518796992481203,30.6,0.1964285714285714,1.3,0.3,4.0,5.95,127.5,21.428571428571427
2018,BU08093070,Oud-Loon,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,0.0,276.5205874484253,5175,1195,2.1,2045.0,1251,245.0,69.0,59.0,29.0,11.0,24.0,2940.0,1330.0,1.95,0.8155339805825242,26.6,0.1924686192468619,1.1,0.4,4.0,0.0,23.13979811283894,6.1520318774031555
2017,BU08093070,Oud-Loon,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,50.0,180.0,5175,1195,2.1,2045.0,1251,245.0,69.0,59.0,29.0,11.0,24.0,2940.0,1330.0,1.95,0.8155339805825242,26.6,0.1924686192468619,1.1,0.4,4.0,3.6,15.06276150627615,4.184100418410042
2016,BU08093070,Oud-Loon,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,31.0,122.0,5175,1195,2.1,2045.0,1251,245.0,69.0,59.0,29.0,11.0,24.0,2940.0,1330.0,1.95,0.8155339805825242,26.6,0.1924686192468619,1.1,0.4,4.0,3.935483870967742,10.209205020920502,2.594142259414226
2019,BU08093070,Oud-Loon,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,104.0,480.0,5175,1195,2.1,2045.0,1251,245.0,69.0,59.0,29.0,11.0,24.0,2940.0,1330.0,1.95,0.8155339805825242,26.6,0.1924686192468619,1.1,0.4,4.0,4.615384615384615,40.1673640167364,8.702928870292887
2020,BU08093070,Oud-Loon,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,128.0,611.0,5175,1195,2.1,2045.0,1251,245.0,69.0,59.0,29.0,11.0,24.0,2940.0,1330.0,1.95,0.8155339805825242,26.6,0.1924686192468619,1.1,0.4,4.0,4.7734375,51.12970711297071,10.711297071129707
2021,BU08093070,Oud-Loon,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,194.0,1002.0,5175,1195,2.1,2045.0,1251,245.0,69.0,59.0,29.0,11.0,24.0,2940.0,1330.0,1.95,0.8155339805825242,26.6,0.1924686192468619,1.1,0.4,4.0,5.164948453608248,83.84937238493724,16.234309623430963
2018,BU08093071,Mussenhoek,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,18.0,64.0,5175,145,2.5,791.0,152,494.0,100.0,93.0,0.0,7.0,10.0,3990.0,2140.0,2.2758620689655173,0.8333333333333334,37.0,0.3793103448275862,1.7,0.7,4.0,3.5555555555555554,44.13793103448276,12.413793103448276
2017,BU08093071,Mussenhoek,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,15.0,55.0,5175,145,2.5,791.0,152,494.0,100.0,93.0,0.0,7.0,10.0,3990.0,2140.0,2.2758620689655173,0.8333333333333334,37.0,0.3793103448275862,1.7,0.7,4.0,3.6666666666666665,37.93103448275862,10.344827586206897
2016,BU08093071,Mussenhoek,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,13.0,44.0,5175,145,2.5,791.0,152,494.0,100.0,93.0,0.0,7.0,10.0,3990.0,2140.0,2.2758620689655173,0.8333333333333334,37.0,0.3793103448275862,1.7,0.7,4.0,3.3846153846153846,30.344827586206897,8.96551724137931
2019,BU08093071,Mussenhoek,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,30.0,148.0,5175,145,2.5,791.0,152,494.0,100.0,93.0,0.0,7.0,10.0,3990.0,2140.0,2.2758620689655173,0.8333333333333334,37.0,0.3793103448275862,1.7,0.7,4.0,4.933333333333334,102.06896551724138,20.689655172413794
2020,BU08093071,Mussenhoek,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,39.0,188.0,5175,145,2.5,791.0,152,494.0,100.0,93.0,0.0,7.0,10.0,3990.0,2140.0,2.2758620689655173,0.8333333333333334,37.0,0.3793103448275862,1.7,0.7,4.0,4.82051282051282,129.6551724137931,26.896551724137932
2021,BU08093071,Mussenhoek,WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,58.0,352.0,5175,145,2.5,791.0,152,494.0,100.0,93.0,0.0,7.0,10.0,3990.0,2140.0,2.2758620689655173,0.8333333333333334,37.0,0.3793103448275862,1.7,0.7,4.0,6.068965517241379,242.75862068965517,40.0
2018,BU08093080,Molenwijk (noord),WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,49.0,145.99999999999997,5175,635,2.4,5408.0,640,230.0,100.0,77.0,18.0,4.0,2.0,3160.0,1370.0,2.0840336134453783,0.8469055374592834,25.8,0.1338582677165354,1.3,0.4,4.0,2.979591836734694,22.992125984251967,7.716535433070866
2017,BU08093080,Molenwijk (noord),WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,0.0,0.0,5175,635,2.4,5408.0,640,230.0,100.0,77.0,18.0,4.0,2.0,3160.0,1370.0,2.0840336134453783,0.8469055374592834,25.8,0.1338582677165354,1.3,0.4,4.0,0.0,0.0,0.0
2016,BU08093080,Molenwijk (noord),WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,0.0,0.0,5175,635,2.4,5408.0,640,230.0,100.0,77.0,18.0,4.0,2.0,3160.0,1370.0,2.0840336134453783,0.8469055374592834,25.8,0.1338582677165354,1.3,0.4,4.0,0.0,0.0,0.0
2019,BU08093080,Molenwijk (noord),WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,69.0,234.0,5175,635,2.4,5408.0,640,230.0,100.0,77.0,18.0,4.0,2.0,3160.0,1370.0,2.0840336134453783,0.8469055374592834,25.8,0.1338582677165354,1.3,0.4,4.0,3.391304347826087,36.8503937007874,10.866141732283465
2020,BU08093080,Molenwijk (noord),WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,106.0,357.0,5175,635,2.4,5408.0,640,230.0,100.0,77.0,18.0,4.0,2.0,3160.0,1370.0,2.0840336134453783,0.8469055374592834,25.8,0.1338582677165354,1.3,0.4,4.0,3.3679245283018866,56.22047244094488,16.69291338582677
2021,BU08093080,Molenwijk (noord),WK080930,Wijk 30 Loon op Zand,GM0809,Loon op Zand,PV30,Noord-Brabant,156.0,538.0000000000001,5175,635,2.4,5408.0,640,230.0,100.0,77.0,18.0,4.0,2.0,3160.0,1370.0,2.0840336134453783,0.8469055374592834,25.8,0.1338582677165354,1.3,0.4,4.0,3.448717948717949,84.7244094488189,24.566929133858267
