Codering_3,HuishoudensTotaal_28,IndelingswijzigingWijkenEnBuurten_4,Year
BU01935110,1830,1,2019
BU01935120,1005,1,2019
BU01935130,500,1,2019
BU01935140,1220,1,2019
BU01935150,1205,1,2019
BU01935160,25,1,2019
BU01935200,155,1,2019
BU01935210,135,1,2019
BU16800000,1470,1,2018
BU16800009,60,1,2018
BU16800100,535,1,2018
BU16800109,85,1,2018
BU16800200,145,1,2018
BU16800209,65,1,2018
BU16800300,165,1,2018
BU16800309,5,1,2018
BU16800400,95,1,2018
BU16800409,10,1,2018
BU16800500,260,1,2018
BU16800509,20,1,2018
BU16800600,170,1,2018
BU16800609,5,1,2018
BU16800700,60,1,2018
BU16800709,0,1,2018
BU16800800,40,1,2018
BU16800809,0,1,2018
BU16800900,50,1,2018
BU16800909,0,1,2018
BU16801100,175,1,2018
BU16801109,0,1,2018
BU16801200,120,1,2018
BU16801209,30,1,2018
BU16801300,45,1,2018
BU16801309,10,1,2018
BU16801400,690,1,2018
BU16801401,55,1,2018
BU16801409,140,1,2018
BU16801500,770,1,2018
BU16801501,15,1,2018
BU16801509,0,1,2018
BU16801600,275,1,2018
BU16801601,10,1,2018
BU16801609,0,1,2018
BU16801700,2170,1,2018
BU16801709,70,1,2018
BU16801800,280,1,2018
BU16801801,40,1,2018
BU16801802,100,1,2018
BU16801809,90,1,2018
BU16801900,1685,1,2018
BU16801901,65,1,2018
BU16801902,25,1,2018
BU16801903,30,1,2018
BU16801908,110,1,2018
BU16801909,55,1,2018
BU16802000,265,1,2018
BU16802001,90,1,2018
BU16802008,30,1,2018
BU16802009,105,1,2018
BU16802100,105,1,2018
BU16802101,35,1,2018
BU16802109,45,1,2018
BU01411000,1405,1,2018
BU01411001,1015,1,2018
BU01411002,490,1,2018
BU01411003,355,1,2018
BU01411100,260,1,2018
BU01411101,430,1,2018
BU01411102,570,1,2018
BU01411103,930,1,2018
BU01411104,140,1,2018
BU01411105,345,1,2018
BU01411106,440,1,2018
BU01411109,85,1,2018
BU01411200,465,1,2018
BU01411201,830,1,2018
BU01411202,725,1,2018
BU01411209,335,1,2018
BU01411300,795,1,2018
BU01411301,460,1,2018
BU01411302,295,1,2018
BU01411303,810,1,2018
BU01411309,285,1,2018
BU01411400,315,1,2018
BU01411401,150,1,2018
BU01411402,405,1,2018
BU01411403,515,1,2018
BU01411404,240,1,2018
BU01411405,750,1,2018
BU01411406,500,1,2018
BU01411409,120,1,2018
BU01411500,510,1,2018
BU01411501,315,1,2018
BU01411502,310,1,2018
BU01411503,305,1,2018
BU01411600,430,1,2018
BU01411601,490,1,2018
BU01411602,430,1,2018
BU01411603,615,1,2018
BU01411604,885,1,2018
BU01411605,415,1,2018
BU01411700,230,1,2018
BU01411701,630,1,2018
BU01411702,180,1,2018
BU01411703,455,1,2018
BU01411709,35,1,2018
BU01411800,480,1,2018
BU01411801,710,1,2018
BU01411802,895,1,2018
BU01411803,660,1,2018
BU01411804,545,1,2018
BU01411805,1385,1,2018
BU01411806,5,1,2018
BU01411900,210,1,2018
BU01411901,615,1,2018
BU01411902,660,1,2018
BU01411903,855,1,2018
BU01411904,480,1,2018
BU01411905,465,1,2018
BU01411906,600,1,2018
BU01411907,355,1,2018
BU01411908,220,1,2018
BU01411909,760,1,2018
BU01411910,275,1,2018
BU01412000,150,1,2018
BU01412001,420,1,2018
BU01412002,0,1,2018
BU01412009,15,1,2018
BU01412100,380,1,2018
BU01412109,315,1,2018
BU01060000,210,1,2018
BU01060001,15,1,2018
BU01060002,285,1,2018
BU01060003,345,1,2018
BU01060004,475,1,2018
BU01060005,900,1,2018
BU01060006,220,1,2018
BU01060007,100,1,2018
BU01060008,300,1,2018
BU01060009,35,1,2018
BU01060010,345,1,2018
BU01060011,285,1,2018
BU01060012,80,1,2018
BU01060100,800,1,2018
BU01060101,430,1,2018
BU01060102,790,1,2018
BU01060103,395,1,2018
BU01060104,230,1,2018
BU01060105,410,1,2018
BU01060200,1040,1,2018
BU01060201,380,1,2018
BU01060202,985,1,2018
BU01060203,635,1,2018
BU01060204,280,1,2018
BU01060205,1030,1,2018
BU01060300,25,1,2018
BU01060301,60,1,2018
BU01060302,135,1,2018
BU01060303,125,1,2018
BU01060304,540,1,2018
BU01060305,990,1,2018
BU01060306,140,1,2018
BU01060307,1165,1,2018
BU01060308,620,1,2018
BU01060309,5,1,2018
BU01060310,130,1,2018
BU01060400,160,1,2018
BU01060401,780,1,2018
BU01060402,645,1,2018
BU01060403,15,1,2018
BU01060500,0,1,2018
BU01060501,0,1,2018
BU01060502,470,1,2018
BU01060503,780,1,2018
BU01060504,320,1,2018
BU01060505,0,1,2018
BU01060506,10,1,2018
BU01060507,0,1,2018
BU01060508,230,1,2018
BU01060509,0,1,2018
BU01060600,440,1,2018
BU01060601,745,1,2018
BU01060602,1060,1,2018
BU01060603,670,1,2018
BU01060604,15,1,2018
BU01060700,45,1,2018
BU01060701,350,1,2018
BU01060702,220,1,2018
BU01060703,475,1,2018
BU01060704,450,1,2018
BU01060705,355,1,2018
BU01060706,355,1,2018
BU01060707,570,1,2018
BU01060708,345,1,2018
BU01060709,390,1,2018
BU01060710,825,1,2018
BU01060711,320,1,2018
BU01060712,65,1,2018
BU01060713,5,1,2018
BU01060714,25,1,2018
BU01060715,85,1,2018
BU01060716,5,1,2018
BU01060717,15,1,2018
BU01060800,335,1,2018
BU01060801,330,1,2018
BU01060802,130,1,2018
BU01060803,280,1,2018
BU01060804,495,1,2018
BU01060805,375,1,2018
BU01060806,160,1,2018
BU01060807,295,1,2018
BU01060808,170,1,2018
BU01060809,220,1,2018
BU01060810,345,1,2018
BU01060811,5,1,2018
BU01060812,10,1,2018
BU01060813,25,1,2018
BU01060814,5,1,2018
BU01060815,330,1,2018
BU01060816,400,1,2018
BU01060817,30,1,2018
BU01069900,110,1,2018
BU01069901,5,1,2018
BU01069902,10,1,2018
BU01069903,25,1,2018
BU01069904,35,1,2018
BU01069905,5,1,2018
BU01069906,20,1,2018
BU01069907,10,1,2018
BU01069908,30,1,2018
BU01069909,35,1,2018
BU01069910,15,1,2018
BU01069911,60,1,2018
BU01069912,25,1,2018
BU01069913,35,1,2018
BU01069914,5,1,2018
BU01069915,15,1,2018
BU01069916,20,1,2018
BU01069917,0,1,2018
BU07430000,4165,1,2018
BU07430001,965,1,2018
BU07430002,215,1,2018
BU07430008,65,1,2018
BU07430009,85,1,2018
BU07430100,605,1,2018
BU07430109,415,1,2018
BU07430200,235,1,2018
BU07430209,235,1,2018
BU07430809,65,1,2018
BU07430909,25,1,2018
BU08880000,4045,1,2018
BU08880001,1030,1,2018
BU08880002,1510,1,2018
BU08880100,160,1,2018
BU08880101,410,1,2018
BU08880102,60,1,2018
BU08880103,60,1,2018
BU08880109,10,1,2018
BU08890000,2765,1,2018
BU08890001,1975,1,2018
BU08890008,30,1,2018
BU08890009,20,1,2018
BU08890100,910,1,2018
BU08890101,50,1,2018
BU08890102,25,1,2018
BU08890109,55,1,2018
BU17240001,165,3,2018
BU17240002,60,3,2018
BU17240003,470,3,2018
BU17240004,180,3,2018
BU17240005,315,3,2018
BU17240006,410,3,2018
BU17240007,125,3,2018
BU17240008,170,3,2018
BU17240009,90,3,2018
BU17240010,265,3,2018
BU17240011,125,3,2018
BU17240012,165,3,2018
BU17240013,460,3,2018
BU17240014,385,3,2018
BU17240015,100,3,2018
BU17240016,70,3,2018
BU17240017,50,3,2018
BU17240101,210,3,2018
BU17240201,160,3,2018
BU17240202,175,3,2018
BU17240203,80,3,2018
BU17240204,200,3,2018
BU17240205,75,3,2018
BU17240206,70,3,2018
BU17240207,70,3,2018
BU17240208,90,3,2018
BU17240209,5,3,2018
BU17240210,40,3,2018
BU17240211,0,3,2018
BU17240301,25,3,2018
BU17240302,200,3,2018
BU17240303,80,3,2018
BU17240304,140,3,2018
BU17240306,140,3,2018
BU17240307,160,3,2018
BU17240401,140,3,2018
BU17240402,70,3,2018
BU17240403,100,3,2018
BU17240404,25,3,2018
BU17240405,145,3,2018
BU17240406,45,3,2018
BU17240407,100,3,2018
BU17240408,145,3,2018
BU17240409,20,3,2018
BU17240501,150,3,2018
BU17240502,120,3,2018
BU17240503,10,3,2018
BU17240504,50,3,2018
BU17240505,65,3,2018
BU17240601,80,3,2018
BU17240602,55,3,2018
BU17240603,110,3,2018
BU17240604,30,3,2018
BU17240605,35,3,2018
BU17240606,50,3,2018
BU17240607,140,3,2018
BU17240608,135,3,2018
BU17240609,170,3,2018
BU17240610,55,3,2018
BU08930110,80,1,2018
BU08930111,20,1,2018
BU08930220,150,1,2018
BU08930221,0,1,2018
BU08930330,1955,1,2018
BU08930331,110,1,2018
BU08930332,10,1,2018
BU08930440,720,1,2018
BU08930441,165,1,2018
BU08930550,620,1,2018
BU08930551,230,1,2018
BU08930660,600,1,2018
BU08930661,200,1,2018
BU08930662,220,1,2018
BU08930770,265,1,2018
BU08930771,205,1,2018
BU07480000,2190,1,2018
BU07480001,915,1,2018
BU07480002,660,1,2018
BU07480003,545,1,2018
BU07480004,980,1,2018
BU07480005,1200,1,2018
BU07480006,380,1,2018
BU07480100,1010,1,2018
BU07480101,1015,1,2018
BU07480102,1065,1,2018
BU07480103,1545,1,2018
BU07480200,2325,1,2018
BU07480201,925,1,2018
BU07480202,1760,1,2018
BU07480203,1470,1,2018
BU07480204,1070,1,2018
BU07480205,485,1,2018
BU07480206,20,1,2018
BU07480208,125,1,2018
BU07480209,270,1,2018
BU07480300,3130,1,2018
BU07480301,260,1,2018
BU07480302,235,1,2018
BU07480306,10,1,2018
BU07480308,30,1,2018
BU07480309,0,1,2018
BU07480400,1275,1,2018
BU07480401,1015,1,2018
BU07480402,180,1,2018
BU07480403,395,1,2018
BU07480404,1040,1,2018
BU07480405,1095,1,2018
BU07480408,65,1,2018
BU07480409,30,1,2018
BU07480500,610,1,2018
BU07480507,60,1,2018
BU07480508,70,1,2018
BU07480509,55,1,2018
BU17210101,325,1,2018
BU17210102,280,1,2018
BU17210103,170,1,2018
BU17210104,185,1,2018
BU17210105,195,1,2018
BU17210106,255,1,2018
BU17210107,275,1,2018
BU17210108,250,1,2018
BU17210109,245,1,2018
BU17210110,255,1,2018
BU17210111,125,1,2018
BU17210112,215,1,2018
BU17210113,130,1,2018
BU17210114,225,1,2018
BU17210115,260,1,2018
BU17210116,170,1,2018
BU17210117,160,1,2018
BU17210118,440,1,2018
BU17210119,310,1,2018
BU17210120,490,1,2018
BU17210201,290,1,2018
BU17210202,195,1,2018
BU17210203,175,1,2018
BU17210204,260,1,2018
BU17210205,175,1,2018
BU17210206,340,1,2018
BU17210207,170,1,2018
BU17210208,195,1,2018
BU17210209,185,1,2018
BU17210210,330,1,2018
BU17210211,190,1,2018
BU17210301,305,1,2018
BU17210302,200,1,2018
BU17210303,210,1,2018
BU17210304,165,1,2018
BU17210305,160,1,2018
BU17210306,290,1,2018
BU17210307,205,1,2018
BU17210308,240,1,2018
BU17210309,205,1,2018
BU17210310,150,1,2018
BU17210401,105,1,2018
BU17210402,190,1,2018
BU17210403,110,1,2018
BU17210501,125,1,2018
BU17210502,100,1,2018
BU17210503,245,1,2018
BU17210504,160,1,2018
BU17210505,155,1,2018
BU17210506,375,1,2018
BU17210601,190,1,2018
BU17210602,545,1,2018
BU17210603,155,1,2018
BU07530001,935,1,2018
BU07530002,865,1,2018
BU07530003,510,1,2018
BU07530004,755,1,2018
BU07530005,85,1,2018
BU07530006,215,1,2018
BU07530007,1335,1,2018
BU07530008,1665,1,2018
BU07530009,1730,1,2018
BU07530010,115,1,2018
BU07530011,10,1,2018
BU07530012,0,1,2018
BU07530013,1265,1,2018
BU07530014,1450,1,2018
BU07530015,735,1,2018
BU07530016,200,1,2018
BU07530017,560,1,2018
BU17280000,4275,1,2018
BU17280001,55,1,2018
BU17280008,95,1,2018
BU17280009,105,1,2018
BU17280100,315,1,2018
BU17280109,40,1,2018
BU17280200,2125,1,2018
BU17280201,5,1,2018
BU17280202,35,1,2018
BU17280209,110,1,2018
BU17280300,750,1,2018
BU17280301,95,1,2018
BU17280309,40,1,2018
BU17280400,400,1,2018
BU17280409,15,1,2018
BU07550000,2355,1,2018
BU07550005,140,1,2018
BU07550006,330,1,2018
BU07550007,145,1,2018
BU07550008,290,1,2018
BU07550009,125,1,2018
BU07550100,395,1,2018
BU07550109,215,1,2018
BU16810000,2175,1,2018
BU16810001,30,1,2018
BU16810007,10,1,2018
BU16810008,15,1,2018
BU16810009,45,1,2018
BU16810100,295,1,2018
BU16810109,30,1,2018
BU16810200,45,1,2018
BU16810209,0,1,2018
BU16810300,175,1,2018
BU16810309,40,1,2018
BU16810409,35,1,2018
BU16810500,95,1,2018
BU16810509,5,1,2018
BU16810600,210,1,2018
BU16810609,10,1,2018
BU16810700,2015,1,2018
BU16810709,30,1,2018
BU16810800,165,1,2018
BU16810809,0,1,2018
BU16810900,140,1,2018
BU16810901,30,1,2018
BU16810907,65,1,2018
BU16810908,35,1,2018
BU16810909,15,1,2018
BU16811000,810,1,2018
BU16811009,10,1,2018
BU16811100,710,1,2018
BU16811109,55,1,2018
BU16811200,465,1,2018
BU16811209,70,1,2018
BU16811300,310,1,2018
BU16811309,25,1,2018
BU16811400,130,1,2018
BU16811409,20,1,2018
BU16811500,985,1,2018
BU16811501,145,1,2018
BU16811502,20,1,2018
BU16811509,15,1,2018
BU16811600,1430,1,2018
BU16811601,25,1,2018
BU16811602,20,1,2018
BU16811609,25,1,2018
BU01470000,1035,1,2018
BU01470001,1760,1,2018
BU01470002,425,1,2018
BU01470003,880,1,2018
BU01470004,725,1,2018
BU01470005,565,1,2018
BU01470006,1280,1,2018
BU01470007,465,1,2018
BU01470008,1540,1,2018
BU01470009,120,1,2018
BU01470100,140,1,2018
BU01470101,390,1,2018
BU01470102,125,1,2018
BU01470105,100,1,2018
BU01470106,70,1,2018
BU07560000,885,1,2018
BU07560001,1190,1,2018
BU07560002,495,1,2018
BU07560003,680,1,2018
BU07560004,185,1,2018
BU07560005,1160,1,2018
BU07560006,545,1,2018
BU07560007,255,1,2018
BU07560008,150,1,2018
BU07560009,25,1,2018
BU07560100,560,1,2018
BU07560109,110,1,2018
BU07560200,495,1,2018
BU07560209,190,1,2018
BU07560300,805,1,2018
BU07560309,135,1,2018
BU07560400,565,1,2018
BU07560409,110,1,2018
BU07560500,170,1,2018
BU07560509,65,1,2018
BU07560600,990,1,2018
BU07560601,120,1,2018
BU07560609,100,1,2018
BU07560700,1175,1,2018
BU07560707,15,1,2018
BU07560708,5,1,2018
BU07560709,350,1,2018
BU07560800,315,1,2018
BU07560809,60,1,2018
BU07560900,165,1,2018
BU07560909,25,1,2018
BU07570000,3890,1,2018
BU07570001,3940,1,2018
BU07570002,1785,1,2018
BU07570003,885,1,2018
BU07570004,45,1,2018
BU07570005,75,1,2018
BU07570006,245,1,2018
BU07570007,25,1,2018
BU07570008,80,1,2018
BU07570009,60,1,2018
BU07570100,315,1,2018
BU07570109,110,1,2018
BU07570200,1645,1,2018
BU07570206,60,1,2018
BU07570207,45,1,2018
BU07570208,100,1,2018
BU07570209,55,1,2018
BU07580001,1355,1,2018
BU07580002,2055,1,2018
BU07580003,985,1,2018
BU07580004,2485,1,2018
BU07580005,1475,1,2018
BU07580006,1775,1,2018
BU07580100,1865,1,2018
BU07580101,2410,1,2018
BU07580102,2370,1,2018
BU07580103,1860,1,2018
BU07580104,1925,1,2018
BU07580105,90,1,2018
BU07580106,1300,1,2018
BU07580107,455,1,2018
BU07580200,5465,1,2018
BU07580201,1655,1,2018
BU07580202,2410,1,2018
BU07580203,2475,1,2018
BU07580204,30,1,2018
BU07580205,25,1,2018
BU07580300,1745,1,2018
BU07580301,2955,1,2018
BU07580302,1540,1,2018
BU07580303,2370,1,2018
BU07580309,195,1,2018
BU07580400,2735,1,2018
BU07580401,1185,1,2018
BU07580500,1095,1,2018
BU07580501,4280,1,2018
BU07580502,4560,1,2018
BU07580503,3935,1,2018
BU07580504,1465,1,2018
BU07580505,145,1,2018
BU07580506,15,1,2018
BU07580507,315,1,2018
BU07580508,305,1,2018
BU07580509,255,1,2018
BU07580600,2155,1,2018
BU07580601,1785,1,2018
BU07580602,1725,1,2018
BU07580603,1275,1,2018
BU07580604,1985,1,2018
BU07580605,1305,1,2018
BU07580606,935,1,2018
BU07580607,30,1,2018
BU07580609,70,1,2018
BU07580700,2220,1,2018
BU07580701,860,1,2018
BU07580709,160,1,2018
BU07580800,1950,1,2018
BU07580809,110,1,2018
BU07580900,4460,1,2018
BU07580909,310,1,2018
BU07581000,3000,1,2018
BU07581008,40,1,2018
BU07581009,50,1,2018
BU08990124,255,1,2018
BU08990126,630,1,2018
BU08990134,970,1,2018
BU08990135,465,1,2018
BU08990136,180,1,2018
BU08990144,660,1,2018
BU08990201,15,1,2018
BU08990202,220,1,2018
BU08990203,655,1,2018
BU08990204,315,1,2018
BU08990205,350,1,2018
BU08990207,730,1,2018
BU08990208,445,1,2018
BU08990209,370,1,2018
BU08990225,175,1,2018
BU08990242,45,1,2018
BU08990243,75,1,2018
BU08990314,20,1,2018
BU08990315,105,1,2018
BU08990316,330,1,2018
BU08990317,805,1,2018
BU08990318,510,1,2018
BU08990332,0,1,2018
BU08990333,60,1,2018
BU08990337,0,1,2018
BU08990339,0,1,2018
BU08990340,0,1,2018
BU08990345,115,1,2018
BU08990428,100,1,2018
BU08990429,635,1,2018
BU08990430,550,1,2018
BU08990431,0,1,2018
BU08990438,0,1,2018
BU08990441,0,1,2018
BU08990506,535,1,2018
BU08990510,250,1,2018
BU08990511,160,1,2018
BU08990512,360,1,2018
BU08990513,200,1,2018
BU08990519,550,1,2018
BU08990520,180,1,2018
BU08990521,415,1,2018
BU08990522,75,1,2018
BU08990523,545,1,2018
BU08990527,490,1,2018
BU01091000,1325,1,2018
BU01091001,580,1,2018
BU01091002,580,1,2018
BU01091003,1310,1,2018
BU01091004,890,1,2018
BU01091006,55,1,2018
BU01091007,690,1,2018
BU01091008,535,1,2018
BU01091009,25,1,2018
BU01091010,10,1,2018
BU01091011,45,1,2018
BU01091012,25,1,2018
BU01091013,0,1,2018
BU01091014,60,1,2018
BU01091015,280,1,2018
BU01091116,245,1,2018
BU01091117,115,1,2018
BU01091218,60,1,2018
BU01091219,0,1,2018
BU01091320,30,1,2018
BU01091421,40,1,2018
BU01092022,1440,1,2018
BU01092023,155,1,2018
BU01092024,110,1,2018
BU01092025,35,1,2018
BU01092026,240,1,2018
BU01092027,90,1,2018
BU01092028,120,1,2018
BU01092029,20,1,2018
BU01092030,65,1,2018
BU01092031,25,1,2018
BU01093032,790,1,2018
BU01093033,50,1,2018
BU01093034,215,1,2018
BU01093035,30,1,2018
BU01093036,95,1,2018
BU01093037,55,1,2018
BU01093038,290,1,2018
BU01093039,230,1,2018
BU01093068,25,1,2018
BU01094040,940,1,2018
BU01094041,30,1,2018
BU01094042,20,1,2018
BU01094043,195,1,2018
BU01094044,90,1,2018
BU01094045,10,1,2018
BU01094046,35,1,2018
BU01094047,915,1,2018
BU01094048,120,1,2018
BU01094049,50,1,2018
BU01094050,10,1,2018
BU01094051,60,1,2018
BU01094052,20,1,2018
BU01094053,160,1,2018
BU01094054,30,1,2018
BU01094055,50,1,2018
BU01094056,40,1,2018
BU01094057,205,1,2018
BU01095058,145,1,2018
BU01095059,750,1,2018
BU01095060,20,1,2018
BU01095061,135,1,2018
BU01095062,35,1,2018
BU01095063,75,1,2018
BU01095064,75,1,2018
BU01095065,55,1,2018
BU01095066,10,1,2018
BU01095067,20,1,2018
BU17060000,3545,1,2018
BU17060001,150,1,2018
BU17060002,145,1,2018
BU17060008,140,1,2018
BU17060009,45,1,2018
BU17060100,830,1,2018
BU17060101,40,1,2018
BU17060109,40,1,2018
BU17060200,600,1,2018
BU17060201,0,1,2018
BU17060209,10,1,2018
BU17060300,1970,1,2018
BU17060301,85,1,2018
BU17060302,0,1,2018
BU17060308,75,1,2018
BU17060309,40,1,2018
BU17060400,665,1,2018
BU17060409,35,1,2018
BU17060500,290,1,2018
BU17060509,0,1,2018
BU16840116,15,3,2018
BU16840118,85,3,2018
BU16840207,25,3,2018
BU16840209,120,2,2018
BU16840217,15,3,2018
BU16840303,375,3,2018
BU16840315,115,3,2018
BU16840410,545,3,2018
BU16840419,140,3,2018
BU16840601,1580,3,2018
BU16840602,2020,3,2018
BU16840611,105,3,2018
BU16840612,15,3,2018
BU16840613,2765,3,2018
BU16840614,20,3,2018
BU16840620,1475,3,2018
BU16841105,905,3,2018
BU16841106,250,3,2018
BU16841404,135,3,2018
BU16841408,65,3,2018
BU01480101,485,1,2018
BU01480102,285,1,2018
BU01480103,630,1,2018
BU01480104,865,1,2018
BU01480105,820,1,2018
BU01480106,525,1,2018
BU01480107,60,1,2018
BU01480108,35,1,2018
BU01480109,250,1,2018
BU01480110,130,1,2018
BU01480111,155,1,2018
BU01480112,180,1,2018
BU01480113,45,1,2018
BU01480114,90,1,2018
BU01480115,135,1,2018
BU01480116,285,1,2018
BU01480117,185,1,2018
BU01480118,220,1,2018
BU01480119,425,1,2018
BU01480201,890,1,2018
BU01480202,420,1,2018
BU01480203,805,1,2018
BU01480204,375,1,2018
BU01480205,440,1,2018
BU01480206,40,1,2018
BU01480207,30,1,2018
BU01480208,210,1,2018
BU01480209,85,1,2018
BU01480210,255,1,2018
BU01480211,85,1,2018
BU01480301,500,1,2018
BU01480302,640,1,2018
BU01480303,190,1,2018
BU01480304,25,1,2018
BU01480305,235,1,2018
BU01480306,170,1,2018
BU07620000,2980,1,2018
BU07620001,1100,1,2018
BU07620002,745,1,2018
BU07620003,395,1,2018
BU07620004,1755,1,2018
BU07620005,1950,1,2018
BU07620006,235,1,2018
BU07620007,140,1,2018
BU07620009,1150,1,2018
BU07620100,430,1,2018
BU07620109,85,1,2018
BU07620200,1025,1,2018
BU07620209,310,1,2018
BU07620300,560,1,2018
BU07620309,190,1,2018
BU07620400,305,1,2018
BU07620409,130,1,2018
BU01500101,1845,1,2018
BU01500102,415,1,2018
BU01500103,555,1,2018
BU01500104,250,1,2018
BU01500105,560,1,2018
BU01500106,540,1,2018
BU01500107,685,1,2018
BU01500201,990,1,2018
BU01500301,695,1,2018
BU01500302,1005,1,2018
BU01500303,775,1,2018
BU01500304,1430,1,2018
BU01500305,880,1,2018
BU01500306,1265,1,2018
BU01500401,1275,1,2018
BU01500402,610,1,2018
BU01500403,535,1,2018
BU01500404,1155,1,2018
BU01500405,895,1,2018
BU01500406,840,1,2018
BU01500407,115,1,2018
BU01500501,1925,1,2018
BU01500502,760,1,2018
BU01500601,1490,1,2018
BU01500602,955,1,2018
BU01500603,585,1,2018
BU01500604,1320,1,2018
BU01500605,870,1,2018
BU01500701,445,1,2018
BU01500702,1460,1,2018
BU01500703,300,1,2018
BU01500704,85,1,2018
BU01500705,25,1,2018
BU01500706,20,1,2018
BU01500801,1020,1,2018
BU01500802,875,1,2018
BU01500803,645,1,2018
BU01500901,1115,1,2018
BU01500902,710,1,2018
BU01500903,165,1,2018
BU01500904,760,1,2018
BU01500905,760,1,2018
BU01500906,895,1,2018
BU01500907,20,1,2018
BU01501001,135,1,2018
BU01501002,570,1,2018
BU01501003,0,1,2018
BU01501004,1075,1,2018
BU01501005,400,1,2018
BU01501006,625,1,2018
BU01501007,565,1,2018
BU01501008,595,1,2018
BU01501009,0,1,2018
BU01501010,25,1,2018
BU01501011,65,1,2018
BU01501101,1830,1,2018
BU01501102,50,1,2018
BU01501103,75,1,2018
BU01501201,1960,1,2018
BU01501202,170,1,2018
BU01501301,130,1,2018
BU01501401,230,1,2018
BU01501402,40,1,2018
BU01501403,355,1,2018
BU01501501,1815,1,2018
BU01501502,280,1,2018
BU01501503,85,1,2018
BU01501504,105,1,2018
BU17741010,380,1,2018
BU17741011,500,1,2018
BU17741012,130,1,2018
BU17741013,135,1,2018
BU17741014,815,1,2018
BU17741015,855,1,2018
BU17741017,165,1,2018
BU17741020,290,1,2018
BU17741050,30,1,2018
BU17741051,180,1,2018
BU17741099,195,1,2018
BU17741110,145,1,2018
BU17741198,55,1,2018
BU17741199,135,1,2018
BU17741210,155,1,2018
BU17741299,105,1,2018
BU17741398,125,1,2018
BU17741399,60,1,2018
BU17741410,150,1,2018
BU17741499,185,1,2018
BU17741510,120,1,2018
BU17741511,335,1,2018
BU17741512,175,1,2018
BU17741513,490,1,2018
BU17741514,85,1,2018
BU17741515,270,1,2018
BU17741516,235,1,2018
BU17741550,70,1,2018
BU17741598,5,1,2018
BU17741599,45,1,2018
BU17741610,300,1,2018
BU17741611,345,1,2018
BU17741612,115,1,2018
BU17741613,20,1,2018
BU17741614,25,1,2018
BU17741650,25,1,2018
BU17741699,295,1,2018
BU17741710,495,1,2018
BU17741799,330,1,2018
BU17741810,220,1,2018
BU17741899,360,1,2018
BU17741910,465,1,2018
BU17741999,270,1,2018
BU17742099,50,1,2018
BU17742199,110,1,2018
BU07660101,1510,1,2018
BU07660102,20,1,2018
BU07660103,1620,1,2018
BU07660104,140,1,2018
BU07660105,1760,1,2018
BU07660106,445,1,2018
BU07660107,1340,1,2018
BU07660108,1020,1,2018
BU07660109,1510,1,2018
BU07660110,155,1,2018
BU07660111,80,1,2018
BU07660112,250,1,2018
BU07660113,70,1,2018
BU07660114,15,1,2018
BU07660115,0,1,2018
BU07660216,965,1,2018
BU07660217,5,1,2018
BU17190000,5195,1,2018
BU17190008,55,1,2018
BU17190009,105,1,2018
BU17190100,195,1,2018
BU17190108,0,1,2018
BU17190109,15,1,2018
BU17190200,2430,1,2018
BU17190208,80,1,2018
BU17190209,45,1,2018
BU17190300,760,1,2018
BU17190309,105,1,2018
BU17190400,1575,1,2018
BU17190401,50,1,2018
BU17190409,60,1,2018
BU17190500,550,1,2018
BU17190501,110,1,2018
BU17190508,30,1,2018
BU17190509,40,1,2018
BU17110101,10,1,2018
BU17110102,230,1,2018
BU17110103,615,1,2018
BU17110104,425,1,2018
BU17110105,545,1,2018
BU17110106,520,1,2018
BU17110107,35,1,2018
BU17110108,300,1,2018
BU17110153,15,1,2018
BU17110209,330,1,2018
BU17110210,20,1,2018
BU17110311,430,1,2018
BU17110312,75,1,2018
BU17110313,50,1,2018
BU17110414,55,1,2018
BU17110415,25,1,2018
BU17110416,35,1,2018
BU17110417,515,1,2018
BU17110418,15,1,2018
BU17110419,5,1,2018
BU17110456,0,1,2018
BU17110520,15,1,2018
BU17110521,110,1,2018
